Join_Count,TARGET_FID,xid,price202403,p_x_y,DB4201T_ID,label,KMeamsID,Krigin
1,4097,2610746752.000000000000000,29909,29909_114.2571774_30.59673516,18,30,89,20
1,4098,2610651926.000000000000000,13011,13011_114.281275_30.58253786,16,20,67,20
1,4099,2610641840.000000000000000,16332,16332_114.274849_30.58220059,16,20,67,19
1,4100,2610621502.000000000000000,13296,13296_114.2799677_30.58320633,16,20,67,19
1,4101,2610617446.000000000000000,18555,18555_114.2593657_30.58784641,17,30,89,19
1,4102,2610607838.000000000000000,16554,16554_114.2664063_30.59309691,17,30,89,19
1,4103,2700060187.000000000000000,11361,11361_114.2704243_30.61234759,19,0,8,18
1,4104,2610383862.000000000000000,23760,23760_114.2705369_30.58200281,16,20,67,19
1,4105,2610661018.000000000000000,22234,22234_114.2761641_30.5794528,16,20,67,19
1,4106,2610625116.000000000000000,12443,12443_114.2589827_30.59894929,19,30,89,20
1,4107,2610163966.000000000000000,12765,12765_114.2725118_30.57979978,16,20,67,19
1,4108,2610161126.000000000000000,13801,13801_114.2559031_30.59487729,17,30,89,19
1,4109,2610159550.000000000000000,16816,16816_114.2725731_30.57843187,16,20,67,18
1,4110,2610159548.000000000000000,18044,18044_114.2814423_30.58244042,16,20,67,20
1,4111,2610159546.000000000000000,12832,12832_114.2820196_30.58291891,16,20,67,20
1,4112,2610893418.000000000000000,16603,16603_114.2597104_30.60025195,19,30,89,20
1,4113,2610890056.000000000000000,20374,20374_114.2850108_30.57390739,16,20,67,20
1,4114,2610162016.000000000000000,12247,12247_114.2904579_30.52372257,54,10,36,18
1,4115,2610640868.000000000000000,11879,11879_114.2726534_30.58433922,17,20,67,19
1,4116,2610618062.000000000000000,17842,17842_114.2637243_30.5872881,17,30,89,19
1,4117,2610615296.000000000000000,11399,11399_114.2611684_30.62621827,20,40,118,18
1,4118,2610611886.000000000000000,13035,13035_114.2668044_30.62024175,19,0,8,18
1,4119,2610610562.000000000000000,25189,25189_114.2382124_30.60909431,18,11,55,19
1,4120,2610110421.000000000000000,14972,14972_114.2785941_30.5804584,16,20,67,19
1,4121,2610062861.000000000000000,15677,15677_114.242023_30.61119945,18,10,42,19
1,4122,2700060354.000000000000000,14891,14891_114.2765861_30.58517962,17,20,67,18
1,4123,2610866510.000000000000000,10690,10690_114.271_30.58181964,16,20,67,19
1,4124,2610758620.000000000000000,22296,22296_114.2710255_30.60360243,19,0,8,20
1,4125,2610668912.000000000000000,13463,13463_114.2778636_30.58277327,16,20,67,19
1,4126,2610653930.000000000000000,17229,17229_114.2778636_30.58277327,16,20,67,19
1,4127,2610649254.000000000000000,12141,12141_114.2710992_30.5809519,16,20,67,19
1,4128,2610161070.000000000000000,13361,13361_114.2754408_30.58295632,16,20,67,19
1,4129,2610908732.000000000000000,19007,19007_114.2593657_30.58784641,17,30,89,19
1,4130,2610803034.000000000000000,27663,27663_114.2575792_30.60447484,19,0,8,22
1,4131,2610160696.000000000000000,16299,16299_114.2948019_30.54621255,50,30,88,20
1,4132,2610908860.000000000000000,22872,22872_114.277287_30.58164873,16,20,67,19
1,4133,2610871268.000000000000000,21989,21989_114.2770089_30.57004934,27,20,67,19
1,4134,2610866502.000000000000000,11289,11289_114.2644771_30.63024074,15,40,118,18
1,4135,2610865334.000000000000000,13711,13711_114.2594467_30.60521486,19,0,8,20
1,4136,2610803060.000000000000000,14925,14925_114.2593463_30.60680097,19,0,8,19
1,4137,2610803040.000000000000000,20750,20750_114.2653475_30.60376264,19,0,8,19
1,4138,2610803022.000000000000000,15212,15212_114.2570237_30.59086927,17,30,89,19
1,4139,2610798340.000000000000000,15634,15634_114.2813576_30.58419534,16,20,67,20
1,4140,2610665960.000000000000000,9959,9959_114.2537318_30.60003836,18,30,89,20
1,4141,2610662172.000000000000000,14996,14996_114.2670218_30.60673823,19,0,8,18
1,4142,2610662168.000000000000000,9603,9603_114.2812372_30.58231061,16,20,67,20
1,4143,2610651740.000000000000000,18966,18966_114.2795303_30.57549157,16,20,67,19
1,4144,2610650302.000000000000000,12132,12132_114.2723329_30.61727304,19,0,8,18
1,4145,2610650012.000000000000000,21355,21355_114.2798084_30.5826555,16,20,67,19
1,4146,2610648866.000000000000000,15673,15673_114.2578677_30.58992606,17,30,89,19
1,4147,2610648824.000000000000000,24749,24749_114.2808495_30.58253343,16,20,67,20
1,4148,2610644614.000000000000000,12583,12583_114.2707855_30.61579028,19,0,8,18
1,4149,2610642274.000000000000000,20663,20663_114.2810628_30.58159772,16,20,67,20
1,4150,2610160694.000000000000000,8999,8999_114.2948019_30.54621255,50,30,88,20
1,4151,2610646984.000000000000000,24160,24160_114.2691066_30.60923607,19,0,8,18
1,4152,2610640904.000000000000000,12622,12622_114.2699315_30.62071167,19,0,8,17
1,4153,2610639624.000000000000000,16044,16044_114.2728811_30.60766107,19,0,8,19
1,4154,2610639612.000000000000000,19403,19403_114.2722817_30.58399985,17,20,67,19
1,4155,2610639580.000000000000000,18872,18872_114.2728277_30.60793283,19,0,8,19
1,4156,2610625548.000000000000000,20139,20139_114.2690361_30.62019172,19,0,8,18
1,4157,2610625112.000000000000000,14019,14019_114.2709865_30.6045968,19,0,8,20
1,4158,2610620146.000000000000000,12882,12882_114.2732641_30.57801729,16,20,67,18
1,4159,2610614546.000000000000000,18323,18323_114.2716674_30.60669484,19,0,8,19
1,4160,2610088494.000000000000000,22193,22193_114.2445094_30.61671448,20,10,42,18
1,4161,2700060166.000000000000000,11879,11879_114.2644408_30.60683681,19,0,8,18
1,4162,2700060114.000000000000000,12956,12956_114.2444795_30.6160013,20,10,42,18
1,4163,2610020108.000000000000000,23723,23723_114.2596477_30.59492322,17,30,89,19
1,4164,2610020065.000000000000000,16241,16241_114.2699449_30.60613339,19,0,8,20
1,4165,2610156948.000000000000000,30900,30900_114.2728138_30.58292906,16,20,67,19
1,4166,2610160188.000000000000000,10069,10069_114.2779731_30.61089469,19,0,8,21
1,4167,2610160004.000000000000000,19040,19040_114.2565483_30.58717113,17,30,89,19
1,4168,2610158294.000000000000000,20128,20128_114.2723329_30.61727304,19,0,8,18
1,4169,2610158102.000000000000000,14214,14214_114.2725958_30.5786305,16,20,67,18
1,4170,2610153830.000000000000000,14926,14926_114.2727851_30.61243829,19,0,8,18
1,4171,2610160898.000000000000000,13009,13009_114.2655731_30.61305323,19,0,8,18
1,4172,2610160896.000000000000000,11368,11368_114.2658785_30.62009244,19,0,8,18
1,4173,2610160888.000000000000000,20694,20694_114.2645604_30.60154368,19,0,8,19
1,4174,2610160882.000000000000000,12990,12990_114.2701025_30.60775236,19,0,8,19
1,4175,2610160224.000000000000000,15131,15131_114.2693132_30.60759832,19,0,8,18
1,4176,2610153120.000000000000000,12629,12629_114.2691485_30.62249449,19,0,8,18
1,4177,2610153002.000000000000000,23883,23883_114.2717587_30.6065152,19,0,8,20
1,4178,2610975748.000000000000000,14452,14452_114.2779052_30.57207055,16,20,67,19
